ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Meta: title,Meta: description,Meta: keywords,_yoast_wpseo_title,_yoast_wpseo_metadesc,_yoast_wpseo_focuskw,Meta: _yoast_wpseo_metadesc,Brands
,simple,F03331,Fantasy Gold,1,,visible,,,,,taxable,,1,211,3,0,0,,,,,1,,,513.59,"All Products, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03326,Longines Gold,1,,visible,,,,,taxable,,1,123,3,0,0,,,,,1,,,513.59,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03334,Auric Gold,1,,visible,,,,,taxable,,1,181,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03327,Sky Gold,1,,visible,,,,,taxable,,1,30,3,0,0,,,,,1,,,561.89,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03328,Fantasy Natural,1,,visible,,,,,taxable,,1,103,3,0,0,,,,,1,,,513.59,"All Products, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02837,Down Light Fixed - Gold,1,,visible,,,,,taxable,,1,211,3,0,0,,,,,1,,,12.8,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02835,Down Light Tilt - White,1,,visible,,,,,taxable,,1,370,3,0,0,,,,,1,,,30.51,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02836,Down Light Tilt - Chrome,1,,visible,,,,,taxable,,1,474,3,0,0,,,,,1,,,30.51,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02834,Down Light Tilt - Gun Metal,1,,visible,,,,,taxable,,1,180,3,0,0,,,,,1,,,30.51,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02844,Down Light Tilt - Gold,1,,visible,,,,,taxable,,1,360,3,0,0,,,,,1,,,30.51,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03888,Down Light Kit 5W GU10 3PCE - Tilt - White,1,,visible,,,,,taxable,,1,100,3,0,0,,,,,1,,,80.5,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUSMA
,simple,F03889,Down Light Kit 5W GU10 3PCE - Tilt - Gun Metal,1,,visible,,,,,taxable,,1,100,3,0,0,,,,,1,,,80.5,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUSMA
,simple,F03666,Down Light Kit 5W GU10 3PCE - Tilt - Chrome,1,,visible,,,,,taxable,,1,271,3,0,0,,,,,1,,,51.44,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUSMA
,simple,F03887,Down Light Kit 5W GU10 3PCE - Tilt - Gold,1,,visible,,,,,taxable,,1,100,3,0,0,,,,,1,,,80.5,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUSMA
,simple,F03680,LED Lens Module Spare 18W,1,,visible,,,,,taxable,,1,98,3,0,0,,,,,1,,,34.61,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redisson
,simple,F03661,LED Lens Module Spare 24W,1,,visible,,,,,taxable,,1,79,3,0,0,,,,,1,,,41.78,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redisson
,simple,F03660,LED Lens Module Spare 36W,1,,visible,,,,,taxable,,1,62,3,0,0,,,,,1,,,53.05,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redisson
,simple,F02846,LED Spot Light 5W,1,,visible,,,,,taxable,,1,1,3,0,0,,,,,1,,,10.46,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TYSON
,simple,F02513,Lamp Holder 10's GU10,1,,visible,,,,,taxable,,1,896,3,0,0,,,,,1,,,46.61,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02247,Element Bucket With Lock Lid 20LT,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,144.82,"All Products, Hardware, Hardware > Locks & Security, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03417,LED Ceiling Light Retro 480MM CL025,1,,visible,,,,,taxable,,1,79,3,0,0,,,,,1,,,346.15,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03418,LED Ceiling Light Retro 480MM CL026,1,,visible,,,,,taxable,,1,16,3,0,0,,,,,1,,,346.15,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03419,LED Ceiling Light Urban 400MM CL023,1,,visible,,,,,taxable,,1,55,3,0,0,,,,,1,,,378.35,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03420,LED Ceiling Light Urban 400MM CL024,1,,visible,,,,,taxable,,1,8,3,0,0,,,,,1,,,378.35,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03695,Ceiling Light Elegance 400MM CL035,1,,visible,,,,,taxable,,1,28,3,0,0,,,,,1,,,529.69,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03696,Ceiling Light Elegance 400MM CL036,1,,visible,,,,,taxable,,1,8,3,0,0,,,,,1,,,529.69,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03697,Ceiling Light Elegance 400MM CL037,1,,visible,,,,,taxable,,1,20,3,0,0,,,,,1,,,529.69,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02492,FOOD SAVER SMALL 5PCE SET BG ASSTD COLOURS,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,55.54,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02358,FOOD SAVER SMALL 5PCE SET BG ASSTD COLOURS,1,,visible,,,,,taxable,,1,87,3,0,0,,,,,1,,,58.76,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02886,3PIECE MIA,1,,visible,,,,,taxable,,1,260,3,0,0,,,,,1,,,41.78,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02355,3PIECE SET,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,46.61,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02356,5PIECE SET,1,,visible,,,,,taxable,,1,110,3,0,0,,,,,1,,,62.71,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F01974,Broom Whisk Deluxe,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,36.95,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02156,Broom Super Deluxe Metal,1,,visible,,,,,taxable,,1,66,3,0,0,,,,,1,,,72.37,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F01970,Broom Econo Budget,1,,visible,,,,,taxable,,1,159,3,0,0,,,,,1,,,21.72,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F01973,Broom Grip Metal Clip,1,,visible,,,,,taxable,,1,761,3,0,0,,,,,1,,,48.22,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F01977,Broom Platform Soft 450MM,1,,visible,,,,,taxable,,1,78,3,0,0,,,,,1,,,73.98,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F01976,Broom Platform Hard 300MM,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,57.88,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F01978,Broom Platform Hard 450MM,1,,visible,,,,,taxable,,1,5,3,0,0,,,,,1,,,78.81,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02778,LED Ceiling Light Fancy 28W 390MM - Crystal,1,,visible,,,,,taxable,,1,3,3,0,0,,,,,1,,,346.15,"All Products, Hardware, Hardware > Lighting, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02873,LED Ceiling Light Fancy 28W 390MM - Ruyi,1,,visible,,,,,taxable,,1,6,3,0,0,,,,,1,,,346.15,"All Products, Hardware, Hardware > Lighting, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03698 (CL038),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,419.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03699 (CL039),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,419.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03701 (CL041),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,419.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03702 (CL042),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,419.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03687 (CL027),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03688 (CL028),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03689 (CL029),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03690 (CL030),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03691 (CL031),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03692 (CL032),Ceiling Light Elegance - Large 500M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,459.0,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02777,MOP (BUDGET) CLIP METAL 200G,1,,visible,,,,,taxable,,1,78,3,0,0,,,,,1,,,26.16,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F01983,MOP CLIP METAL JUMBO 350G,1,,visible,,,,,taxable,,1,43,3,0,0,,,,,1,,,41.05,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F01984,MOP CLIP METAL 500G,1,,visible,,,,,taxable,,1,140,3,0,0,,,,,1,,,52.32,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03860,Dust Pan & Brush Set Budget,1,,visible,,,,,taxable,,1,2641,3,0,0,,,,,1,,,14.09,"All Products, Hardware, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03861,Dust Pan & Brush Set,1,,visible,,,,,taxable,,1,2027,3,0,0,,,,,1,,,15.7,"All Products, Hardware, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03160,Squeegie Metal Handle 50CM,1,,visible,,,,,taxable,,1,6,3,0,0,,,,,1,,,112.62,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03159,Squeegie Rubber Strips Spare Parts,1,,visible,,,,,taxable,,1,47,3,0,0,,,,,1,,,61.1,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03163,Mop Tornado Twist & Turn Ultra Fine Fibre,1,,visible,,,,,taxable,,1,1,3,0,0,,,,,1,,,125.5,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03162,Mop Tornado Twist & Turn Ultra Fine Fibre Purple (Fancy),1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,128.72,"All Products, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03161,Squeegie Plastic Handle 45CM,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,128.72,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02503,Broom Whisk Plastic Wooden Handle,1,,visible,,,,,taxable,,1,9497,3,0,0,,,,,1,,,21.33,"All Products, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02504,Broom Whisk + Handle Fancy Heavy Duty,1,,visible,,,,,taxable,,1,7965,3,0,0,,,,,1,,,33.73,"All Products, Homeware, Homeware > Appliances, Homeware > Appliances > Small Appliances, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02249,Toilet Brush And Bowl,1,,visible,,,,,taxable,,1,1754,3,0,0,,,,,1,,,14.47,"All Products, Hardware, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03618,Water Bottle Assorted Colors 250ML,1,,visible,,,,,taxable,,1,8416,3,0,0,,,,,1,,,45.0,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03395,Water Bottle Jambu 1000ML,1,,visible,,,,,taxable,,1,223,3,0,0,,,,,1,,,20.12,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squeeze
,simple,F03394,Water Bottle Solid Col 1000ML,1,,visible,,,,,taxable,,1,399,3,0,0,,,,,1,,,28.17,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squeeze
,simple,F03393,Water Bottle Jambu 100ML,1,,visible,,,,,taxable,,1,37,3,0,0,,,,,1,,,28.17,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring
,simple,F03396,Freezer Bottle 1.5LT Asstd,1,,visible,,,,,taxable,,1,1,3,0,0,,,,,1,,,48.22,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Icy
,simple,F03965,Bottle 600ML + Lunch Box 1 Combo Pack,1,,visible,,,,,taxable,,1,359,3,0,0,,,,,1,,,36.22,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03694,Bottle 600ML + Lunch Box 1.5LT Combo,1,,visible,,,,,taxable,,1,1,3,0,0,,,,,1,,,738.99,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03389,Container Square 600ML Lock Lid,1,,visible,,,,,taxable,,1,88,3,0,0,,,,,1,,,19.8,"All Products, Hardware, Hardware > Locks & Security, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02284,Lunch Box Sqr Rani Asstd,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,8.95,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rani
,simple,F03410,LUNCH BOX SET RECTANGLE 4PC,1,,visible,,,,,taxable,,1,209,3,0,0,,,,,1,,,36.22,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03412,LUNCH BOX SQUARE 1.3L,1,,visible,,,,,taxable,,1,422,3,0,0,,,,,1,,,15.29,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03411,LUNCH BOX SET 12'S RECT. 1.3L,1,,visible,,,,,taxable,,1,100,3,0,0,,,,,1,,,15.29,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03408,CEREAL CONTAINER 3PCE SET,1,,visible,,,,,taxable,,1,48,3,0,0,,,,,1,,,112.62,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03407,BASIN 60LT WITH HANDLES ASSTD COLOURS,1,,visible,,,,,taxable,,1,142,3,0,0,,,,,1,,,40.73,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03406,BASIN 90LT WITH LINES ASSTD COLOURS,1,,visible,,,,,taxable,,1,115,3,0,0,,,,,1,,,57.88,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03405,BASIN 90LT W/HANDLES ASSTD COLOURS,1,,visible,,,,,taxable,,1,112,3,0,0,,,,,1,,,70.76,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03404,BASIN 130LT WITH LINES ASSTD COLOURS,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,127.11,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03390,CONTAINERS OVAL RAINBOW 4PCS,1,,visible,,,,,taxable,,1,63,3,0,0,,,,,1,,,29.78,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03391,LUNCH BOX SET RECT. 5PC ASSTD COL,1,,visible,,,,,taxable,,1,86,3,0,0,,,,,1,,,64.32,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03392,CONTAINER OVAL 7PCS,1,,visible,,,,,taxable,,1,179,3,0,0,,,,,1,,,101.35,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03397,TEA - COFFEE - SUGAR CANISTER SET 3PCE,1,,visible,,,,,taxable,,1,32,3,0,0,,,,,1,,,61.98,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03398,STORAGE JAR SET 3PCE,1,,visible,,,,,taxable,,1,6,3,0,0,,,,,1,,,57.88,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02026,WINE CUPS 6's ASSTD COLOURS,1,,visible,,,,,taxable,,1,24,3,0,0,,,,,1,,,36.22,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02283,COLLANDER MED PLASTIC ASSTD COL,1,,visible,,,,,taxable,,1,5,3,0,0,,,,,1,,,13.28,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02908,JUG 1.5LT BG ASSORTED COLOURS,1,,visible,,,,,taxable,,1,253,3,0,0,,,,,1,,,12.07,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02910,CONTAINER WITH LID ASSTD COLOURS,1,,visible,,,,,taxable,,1,373,3,0,0,,,,,1,,,32.12,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02809,Tuffone Refuse Bags 750 x 950mm 10's,1,,visible,,,,,taxable,,1,637,3,0,0,,,,,1,,,16.9,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuffone
,simple,F02810,Tuffone Refuse Bags 750 x 950mm 20's,1,,visible,,,,,taxable,,1,540,3,0,0,,,,,1,,,24.95,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuffone
,simple,F02964,Tuffone Refuse Bags Flat Pack 20's Black Standard 750 x 950mm ± 18 Micron,1,,visible,,,,,taxable,,1,74,3,0,0,,,,,1,,,25.76,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuffone
,simple,F02963,Tuffone Refuse Bags Flat Pack 20's Clear 800 x 910mm ± 35 Micron,1,,visible,,,,,taxable,,1,41,3,0,0,,,,,1,,,46.61,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuffone
,simple,F02965,Tuffone Refuse Bags Flat Pack 20's Black Super Strong 750 x 950mm ± 25 Micron,1,,visible,,,,,taxable,,1,71,3,0,0,,,,,1,,,35.34,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuffone
,simple,F02966,Tuffone Refuse Bags Flat Pack 20's Black Extra Strong 750 x 950mm ± 35 Micron,1,,visible,,,,,taxable,,1,210,3,0,0,,,,,1,,,47.49,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuffone
,simple,F02315,CONT. SET OVAL 3 IN 1 BG ASSTD COL,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,11.13,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02008,CONT. RECT 2 TONE 1400ML ASSTD COL,1,,visible,,,,,taxable,,1,20,3,0,0,,,,,1,,,28.9,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02013,CONT. SQUARE 2 TONE 1400ML ASSTD COL,1,,visible,,,,,taxable,,1,97,3,0,0,,,,,1,,,24.95,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02268,BOWL SALAD OTIMA ASSTD COLOURS,1,,visible,,,,,taxable,,1,24,3,0,0,,,,,1,,,52.32,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTIMA
,simple,F02254,BOWL PLASTIC SMALL ASSTD COLOURS,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,21.75,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02255,BOWL PLASTIC MEDIUM ASSTD COLOURS,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,58.36,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02256,BOWL PLASTIC LARGE ASSTD COLOURS,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,77.2,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02351,DUSTPAN & BRUSH SET BG,1,,visible,,,,,taxable,,1,3,3,0,0,,,,,1,,,49.51,"All Products, Hardware, Hardware > Painting & Decorating, Homeware, Homeware > Cleaning & Organization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F01211,BABY BATH SMALL ASSTD COLOURS,1,,visible,,,,,taxable,,1,151,3,0,0,,,,,1,,,45.0,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F01992,BABY BATH JUMBO OLIVE ASSTD,1,,visible,,,,,taxable,,1,8,3,0,0,,,,,1,,,88.47,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02350,VEGETABLE RACK OVAL ASSTD COL,1,,visible,,,,,taxable,,1,117,3,0,0,,,,,1,,,74.86,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02320,VEGETABLE RACK MULTI PURPOSE 3 TIER OTIMA ASSTD,1,,visible,,,,,taxable,,1,139,3,0,0,,,,,1,,,130.33,"All Products, Homeware, Homeware > Storage & Organisation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTIMA
,simple,F02357,ORGANIZER PLASTIC BG CLEAR,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,65.2,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02909,TEA/COFFEE/SUGAR 3PCE SET ASSTD,1,,visible,,,,,taxable,,1,953,3,0,0,,,,,1,,,39.44,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02366,TRAY PLASTIC ASSTD COLOUR,1,,visible,,,,,taxable,,1,8,3,0,0,,,,,1,,,29.78,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
